Timestamp;Sum;Avg;Min;Max;Median
1462222638;5845.0;95.81967213114754;1.0;109.0;100.0
1462222699;5839.0;95.72131147540983;18.0;109.0;100.0
1462222760;5972.0;97.90163934426229;58.0;104.0;100.0
1462222821;5980.0;98.0327868852459;57.0;109.0;100.0
1462222882;5862.0;96.09836065573771;28.0;106.0;100.0
1462222943;5442.0;89.21311475409836;0.0;101.0;100.0
1462223004;4223.0;69.22950819672131;0.0;108.0;99.0
1462223065;5507.0;90.27868852459017;3.0;101.0;100.0
1462223126;5924.0;97.11475409836065;10.0;113.0;100.0
1462223187;5176.0;84.85245901639344;0.0;101.0;100.0
1462223248;4605.0;75.49180327868852;0.0;101.0;100.0
1462223309;5550.0;90.98360655737704;0.0;101.0;100.0
1462223370;5967.0;97.81967213114754;56.0;105.0;100.0
1462223431;5978.0;98.0;57.0;105.0;100.0
1462223492;5856.0;96.0;7.0;108.0;100.0
1462223553;5852.0;95.93442622950819;4.0;106.0;100.0
1462223614;5909.0;96.8688524590164;24.0;108.0;100.0
1462223674;6012.0;98.55737704918033;56.0;105.0;100.0
1462223736;5975.0;97.95081967213115;54.0;110.0;100.0
1462223797;5865.0;96.14754098360656;17.0;109.0;100.0
1462223858;5832.0;95.60655737704919;1.0;106.0;100.0
1462223919;5883.0;96.44262295081967;20.0;111.0;100.0
1462223980;5970.0;97.8688524590164;48.0;106.0;100.0
1462224041;5959.0;97.68852459016394;40.0;108.0;100.0
1462224102;5834.0;95.63934426229508;32.0;106.0;100.0
1462224163;5840.0;95.73770491803279;12.0;106.0;100.0
1462224224;5965.0;97.78688524590164;20.0;109.0;100.0
1462224285;5975.0;97.95081967213115;71.0;108.0;100.0
1462224346;5962.0;97.73770491803279;58.0;105.0;100.0
1462224407;3707.0;60.77049180327869;0.0;109.0;99.0
1462224468;5588.0;91.60655737704919;2.0;108.0;100.0
1462224529;5781.0;94.77049180327869;3.0;105.0;100.0
1462224590;5963.0;97.75409836065573;47.0;109.0;100.0
1462224651;5862.0;96.09836065573771;21.0;108.0;100.0
1462224712;4629.0;75.88524590163935;0.0;103.0;99.0
1462224773;4983.0;81.68852459016394;0.0;101.0;100.0
1462224834;5939.0;97.36065573770492;3.0;110.0;100.0
1462224895;5978.0;98.0;67.0;108.0;100.0
1462224956;5948.0;97.50819672131148;62.0;107.0;100.0
1462225017;5851.0;95.91803278688525;9.0;107.0;100.0
1462225078;5852.0;95.93442622950819;32.0;104.0;100.0
1462225139;5932.0;97.24590163934427;31.0;107.0;100.0
1462225200;5970.0;97.8688524590164;58.0;106.0;100.0
1462225261;6010.0;98.52459016393442;58.0;106.0;100.0
1462225322;5824.0;95.47540983606558;20.0;108.0;100.0
1462225383;5823.0;95.45901639344262;1.0;104.0;100.0
1462225444;5937.0;97.32786885245902;32.0;110.0;100.0
1462225505;5971.0;97.88524590163935;48.0;107.0;100.0
1462225566;6010.0;98.52459016393442;47.0;106.0;100.0
1462225627;5816.0;95.34426229508196;3.0;106.0;100.0
1462225688;5755.0;94.34426229508196;16.0;107.0;100.0
1462225749;6008.0;98.49180327868852;74.0;106.0;100.0
1462225809;5980.0;98.0327868852459;73.0;106.0;100.0
1462225871;5905.0;96.80327868852459;3.0;107.0;100.0
1462225932;4910.0;80.49180327868852;0.0;101.0;100.0
1462225993;4071.0;66.73770491803279;0.0;101.0;99.0
1462226054;5637.0;92.40983606557377;2.0;108.0;100.0
1462226115;5763.0;94.47540983606558;4.0;105.0;100.0
1462226176;5314.0;87.11475409836065;0.0;105.0;100.0
1462226237;5175.0;84.8360655737705;0.0;127.0;100.0
1462226298;5163.0;84.63934426229508;3.0;112.0;100.0
1462226358;5990.0;98.19672131147541;58.0;101.0;100.0
1462226419;5974.0;97.93442622950819;55.0;107.0;100.0
1462226481;5897.0;96.67213114754098;36.0;101.0;100.0
1462226542;5850.0;95.90163934426229;8.0;108.0;100.0
1462226603;5859.0;96.04918032786885;16.0;109.0;100.0
1462226664;5966.0;97.80327868852459;66.0;101.0;100.0
1462226725;6021.0;98.70491803278688;52.0;109.0;100.0
1462226786;5893.0;96.60655737704919;9.0;105.0;100.0
1462226847;5797.0;95.0327868852459;5.0;107.0;100.0
1462226908;5868.0;96.19672131147541;1.0;108.0;100.0
1462226969;5963.0;97.75409836065573;56.0;107.0;100.0
1462227030;6016.0;98.62295081967213;56.0;108.0;100.0
1462227091;5874.0;96.29508196721312;2.0;101.0;100.0
1462227152;5813.0;95.29508196721312;2.0;108.0;100.0
1462227213;5865.0;96.14754098360656;23.0;105.0;100.0
1462227274;5983.0;98.08196721311475;63.0;110.0;100.0
1462227335;6010.0;98.52459016393442;61.0;105.0;100.0
1462227396;5875.0;96.31147540983606;8.0;105.0;100.0
1462227457;5848.0;95.8688524590164;8.0;109.0;100.0
1462227518;5856.0;96.0;27.0;109.0;100.0
1462227579;5980.0;98.0327868852459;72.0;108.0;100.0
1462227640;5940.0;97.37704918032787;43.0;109.0;100.0
1462227701;2730.0;44.75409836065574;0.0;105.0;4.0
1462227762;5375.0;88.11475409836065;0.0;115.0;100.0
1462227823;5859.0;96.04918032786885;4.0;108.0;100.0
1462227884;5976.0;97.9672131147541;49.0;107.0;100.0
1462227945;5864.0;96.1311475409836;1.0;106.0;100.0
1462228006;5193.0;85.1311475409836;0.0;104.0;100.0
1462228067;4849.0;79.49180327868852;0.0;101.0;100.0
1462228128;5784.0;94.81967213114754;1.0;101.0;100.0
1462228189;5972.0;97.90163934426229;58.0;109.0;100.0
1462228250;6026.0;98.78688524590164;58.0;107.0;100.0
1462228311;5858.0;96.0327868852459;30.0;101.0;100.0
1462228372;5831.0;95.59016393442623;3.0;107.0;100.0
1462228433;5900.0;96.72131147540983;1.0;108.0;100.0
1462228494;5964.0;97.77049180327869;59.0;107.0;100.0
1462228555;6020.0;98.68852459016394;54.0;106.0;100.0
1462228616;5834.0;95.63934426229508;12.0;101.0;100.0
1462228677;5831.0;95.59016393442623;8.0;101.0;100.0
1462228738;5914.0;96.95081967213115;47.0;101.0;100.0
1462228799;5974.0;97.93442622950819;52.0;109.0;100.0
1462228860;5927.0;97.1639344262295;39.0;106.0;100.0
1462228921;5822.0;95.44262295081967;2.0;108.0;100.0
1462228982;5937.0;97.32786885245902;22.0;110.0;100.0
1462229043;5902.0;96.75409836065573;1.0;101.0;100.0
1462229104;5976.0;97.9672131147541;58.0;108.0;100.0
1462229165;5921.0;97.06557377049181;30.0;106.0;100.0
1462229226;5853.0;95.95081967213115;4.0;109.0;100.0
1462229287;5806.0;95.18032786885246;29.0;103.0;100.0
1462229348;5988.0;98.1639344262295;73.0;104.0;100.0
1462229409;6020.0;98.68852459016394;63.0;107.0;100.0
1462229470;5933.0;97.26229508196721;18.0;106.0;100.0
1462229531;5837.0;95.68852459016394;26.0;106.0;100.0
1462229592;3652.0;59.868852459016395;0.0;109.0;98.0
1462229653;4309.0;70.63934426229508;0.0;101.0;99.0
1462229714;5976.0;97.9672131147541;28.0;118.0;100.0
1462229775;5648.0;92.59016393442623;2.0;115.0;100.0
1462229836;4623.0;75.78688524590164;0.0;101.0;100.0
1462229897;5022.0;82.32786885245902;0.0;101.0;99.0
1462229958;6035.0;98.93442622950819;62.0;124.0;100.0
1462230019;5982.0;98.06557377049181;72.0;102.0;100.0
1462230080;5890.0;96.55737704918033;3.0;109.0;100.0
1462230141;5820.0;95.40983606557377;6.0;107.0;100.0
1462230202;5897.0;96.67213114754098;13.0;110.0;100.0
1462230263;5982.0;98.06557377049181;51.0;101.0;100.0
1462230324;5946.0;97.47540983606558;49.0;108.0;100.0
1462230385;5880.0;96.39344262295081;47.0;107.0;100.0
1462230446;5908.0;96.85245901639344;51.0;106.0;100.0
1462230507;5799.0;95.06557377049181;29.0;107.0;100.0
1462230568;6021.0;98.70491803278688;53.0;108.0;100.0
1462230629;5974.0;97.93442622950819;49.0;107.0;100.0
1462230690;1137.0;94.75;34.0;104.0;100.0
